COSMIC_ID,master_cell_id,model_id,SEEDING_DENSITY,GROWTH_RATE,DOUBLING_TIME,DAY4DAY1RATIO,tissue,cancer_type,model_type,growth_properties
910934,186,SIDM00502,1500,0.5990984401887743,85.4341271574306,1.8800768886162018,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1290806,2062,SIDM00503,150,0.43950053980418213,98.62136042263293,1.7445380099294208,Stomach,Gastric Carcinoma,Cell Line,Adherent
908145,1543,SIDM00504,100,1.837356402268543,26.99547090779181,6.505163507756509,Central Nervous System,Glioma,Cell Line,Adherent
724870,1541,SIDM00505,300,1.217286209761472,44.36033837719657,3.640270854707152,Pancreas,Pancreatic Carcinoma,Cell Line,Semi-Adherent
906808,774,SIDM00506,1250,0.24838462030207878,298.05590016226404,1.3317467700773002,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
906808,774,SIDM00506,2500,-0.2947358665601081,-175.46460496016,0.7524464577953824,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
1322213,1484,SIDM00507,1250,0.5777848661669795,83.10549838797773,1.8230683716902856,Lung,Other Solid Carcinomas,Cell Line,Suspension
1322212,1168,SIDM00508,1500,0.18183753921114088,308.98908913656817,1.2325305610623887,Lung,Squamous Cell Lung Carcinoma,Cell Line,Suspension
687980,1167,SIDM00509,1250,0.5999630590629331,2667.211892840324,1.9113527957285101,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
1297438,1942,SIDM00510,625,0.5987046878438333,87.98604633512329,1.8993538900454785,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
910937,1768,SIDM00511,625,0.7604732652795646,68.01025554942441,2.2260313249351635,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
687780,1313,SIDM00512,300,0.8987008176030534,54.86750742667566,2.537865756351991,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
906805,22,SIDM00513,625,0.5682578487327984,114.01120563851978,1.874122752946669,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
753596,296,SIDM00516,150,0.7604279050287098,73.84017724978304,2.273077227622977,Skin,Melanoma,Cell Line,Unknown
1240140,93,SIDM00517,450,1.1036969733851747,52.616312837935126,3.189485477361585,Head and Neck,Head and Neck Carcinoma,Cell Line,Unknown
1240139,742,SIDM00518,300,0.8769130918028833,54.70058199467455,2.491274873313623,Lung,Mesothelioma,Cell Line,Unknown
1290814,2254,SIDM00520,800,0.2707914869022875,207.2467757476838,1.3602306473637324,Lung,Mesothelioma,Cell Line,Unknown
1297439,1769,SIDM00521,1250,0.3774235372586802,186.0236925063695,1.5613646982040834,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
687985,1862,SIDM00522,150,1.4667872725853401,35.14457819990016,4.6722615910186285,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
907295,580,SIDM00523,1250,-0.06695322452765957,-83.78878154800785,0.9939824994559519,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
753551,300,SIDM00524,1500,0.4205051588635098,-110.60721531734809,1.6958999830287045,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908131,2170,SIDM00525,200,1.0133792028339863,50.09877159792701,2.873830857111629,Bone,Osteosarcoma,Cell Line,Adherent
908126,1263,SIDM00526,625,0.6376364319495669,81.65638423118313,1.9743603744502907,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Semi-Adherent
1240173,928,SIDM00527,150,1.2545122938450197,40.915272190436475,3.7436088502626217,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
908121,880,SIDM00528,1250,0.3008905980598424,144.65685393282916,1.3977254196628566,Breast,Breast Carcinoma,Cell Line,Adherent
925338,1796,SIDM00529,1250,0.16232342715959255,70.73703886833215,1.2407305975873628,Breast,Breast Carcinoma,Cell Line,Adherent
1503368,1624,SIDM00530,1250,0.11915293926426156,298.4553371570738,1.1680656105552898,Esophagus,Esophageal Carcinoma,Cell Line,Adherent
907286,618,SIDM00531,850,0.3569061090485615,525.0538370212803,1.5124090370676733,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
908144,1383,SIDM00532,200,0.6929402168460286,74.1191705030562,2.0966396143521275,Central Nervous System,Glioma,Cell Line,Adherent
907285,109,SIDM00533,625,0.6827388402329726,84.62071015893513,2.1052923210884757,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
907289,2099,SIDM00534,400,0.9300136606535985,56.378410244802616,2.6606364665368147,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907290,1921,SIDM00535,1750,0.5053372894030926,102.33308862884684,1.7130272745268942,Bone,Chondrosarcoma,Cell Line,Adherent
907291,741,SIDM00537,300,1.0364048598176305,49.33151478039521,2.9721769929240707,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
1503367,668,SIDM00538,625,0.44624964773871406,110.66497729104516,1.6067484722988186,Esophagus,Esophageal Carcinoma,Cell Line,Suspension
1503366,1680,SIDM00539,1250,0.19520375807500337,188.64653640299255,1.2675047515701139,Esophagus,Esophageal Carcinoma,Cell Line,Suspension
910936,162,SIDM00540,300,0.59070513442786865,93.37616666622148,1.8899375077342295,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
907287,1688,SIDM00541,300,1.3399681816891704,37.99547600729482,4.051508211233348,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
946370,1527,SIDM00542,325,0.5716914258160297,184.61978296126753,1.9207387274404846,Central Nervous System,Glioblastoma,Cell Line,Unknown
910932,325,SIDM00543,250,0.7823030107811881,72.49713208398295,2.3399758938970487,Skin,Melanoma,Cell Line,Adherent
906875,1009,SIDM00544,1250,0.6609667908157616,81.29668652485502,2.0382557142679887,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
908128,102,SIDM00545,625,0.6524615948684575,101.38893615560431,2.049657483685174,Skin,Melanoma,Cell Line,Adherent
724863,47,SIDM00547,625,1.2838487525808606,39.76640590251205,3.7471669734425648,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
687787,45,SIDM00548,1250,0.572315983332422,91.74994647766793,1.8290886700588376,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
907787,583,SIDM00549,3000,0.4647066054542093,165.18879537760978,1.673917876744691,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1298222,1939,SIDM00550,500,0.6788755408827745,79.67513353360253,2.083070648362445,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Unknown
1240167,1614,SIDM00551,150,1.5071451294285925,33.058252527317364,4.716730478935363,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
1240166,1344,SIDM00552,400,1.2071103552576083,52.311787648073064,4.091791554296801,Soft Tissue,Rhabdomyosarcoma,Cell Line,Unknown
907300,1631,SIDM00553,500,0.8301533952190111,62.82258183397729,2.397866806646744,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Unknown
909975,854,SIDM00554,1000,-0.016996064933753843,-605.2920493611749,1.0082820568380335,Ovary,Ovarian Carcinoma,Cell Line,Unknown
907313,1387,SIDM00555,400,0.952023436157926,55.44973431667764,2.755170195527925,Central Nervous System,Glioblastoma,Cell Line,Adherent
907314,1977,SIDM00556,2500,0.2733570802972914,252.56196461287337,1.373229069250603,Peripheral Nervous System,Neuroblastoma,Cell Line,Unknown
924189,852,SIDM00557,2500,0.03902217548477305,-40.7890496389402,1.1123612664277907,Peripheral Nervous System,Neuroblastoma,Cell Line,Unknown
924250,2113,SIDM00560,500,0.546320752455004,995.1994441038506,1.8658100692920763,Stomach,Gastric Carcinoma,Cell Line,Unknown
908142,1228,SIDM00561,1250,0.5258362542216897,109.02314352432056,1.765654971942449,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Unknown
908151,385,SIDM00562,625,0.8953815315183208,60.18258999238984,2.5819969934828437,Breast,Breast Carcinoma,Cell Line,Unknown
1240198,358,SIDM00564,325,0.5414097955138684,88.87058769134431,1.767003697367629,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1240196,1254,SIDM00565,625,0.7804053981179325,88.72604316251164,2.2791426850530514,Head and Neck,Oral Cavity Carcinoma,Cell Line,Unknown
1298362,1253,SIDM00566,75,1.0576802273527306,46.546546522295344,2.9217620935029087,Head and Neck,Oral Cavity Carcinoma,Cell Line,Unknown
909248,67,SIDM00567,150,1.69993640888069,29.353172089990476,5.718262931988018,Central Nervous System,Other Solid Carcinomas,Cell Line,Adherent
1298358,1712,SIDM00568,625,0.6205174872704964,81.73792432525048,1.926315074087836,Stomach,Gastric Carcinoma,Cell Line,Unknown
910849,478,SIDM00569,325,0.3769532823014976,101.76606528210478,1.5428100895533836,Bone,Osteosarcoma,Cell Line,Unknown
1298357,941,SIDM00570,625,0.5377518349183632,121.1565369242641,1.797282154615543,Stomach,Gastric Carcinoma,Cell Line,Unknown
1298219,155,SIDM00571,625,0.738641469442217,82.59219205960879,2.231534055019013,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
908455,1251,SIDM00572,300,1.3841194830780945,36.731788817549415,4.202101871536007,Stomach,Gastric Carcinoma,Cell Line,Unknown
908450,1489,SIDM00573,400,0.5801669625750401,84.72451795069504,1.8423596439451757,Central Nervous System,Glioblastoma,Cell Line,Unknown
908452,36,SIDM00574,200,1.3580987093787533,35.9346110074532,4.010103108929649,Central Nervous System,Glioblastoma,Cell Line,Adherent
908452,36,SIDM00574,625,0.7360259891393377,64.97777426656168,2.155572662445015,Central Nervous System,Glioblastoma,Cell Line,Adherent
908449,650,SIDM00575,625,0.4425895478176033,114.29841118691107,1.6425759363942354,Central Nervous System,Glioma,Cell Line,Unknown
908448,1488,SIDM00576,1250,0.43557665984406396,241.39201481976758,1.6420367517607268,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Unknown
908447,1546,SIDM00577,1250,0.439567676253544,291.20770330381526,1.6571997220523231,Peripheral Nervous System,Neuroblastoma,Cell Line,Unknown
949179,127,SIDM00578,2500,0.43504861324526517,160.01986152611028,1.628039363463798,Peripheral Nervous System,Neuroblastoma,Cell Line,Unknown
1240181,730,SIDM00579,400,0.7277666961839968,-85.44502704359431,2.709760066367362,Peripheral Nervous System,Neuroblastoma,Cell Line,Unknown
908451,297,SIDM00580,1250,0.8522723632965611,75.96953473665982,2.4529592001512954,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Unknown
687568,2095,SIDM00581,625,0.7424939585942072,68.6074778683448,2.198841645741127,Central Nervous System,Glioblastoma,Cell Line,Unknown
1298218,746,SIDM00582,400,0.5382329990478696,5.542186516941926,1.8421980855139546,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1298216,228,SIDM00583,250,1.3196224490213155,39.32499592302628,4.029212696228573,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
909977,2101,SIDM00584,400,0.21350856638148943,148.06048001469804,1.339472035126205,Bone,Osteosarcoma,Cell Line,Unknown
907071,2195,SIDM00585,1250,0.33316596802615883,194.7771868258996,1.4443634951730817,Liver,Hepatocellular Carcinoma,Cell Line,Unknown
1298146,1855,SIDM00586,300,0.8869920208723716,64.45270093188013,2.6675863654531007,Liver,Hepatocellular Carcinoma,Cell Line,Unknown
907069,1213,SIDM00587,300,0.9868557693262441,60.69114972847725,2.9076205522469207,Biliary Tract,Biliary Tract Carcinoma,Cell Line,Unknown
907062,99,SIDM00588,1250,0.31910659863707386,50.448184177206066,1.463126465680034,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
907061,648,SIDM00589,150,1.4047269174924804,36.47664720260433,4.33461620256622,Head and Neck,Oral Cavity Carcinoma,Cell Line,Unknown
753562,944,SIDM00590,150,1.385879637093715,36.38929480988954,4.235157149418241,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
753561,887,SIDM00591,150,1.5079031226260355,36.011687081779186,4.808912559571004,Head and Neck,Oral Cavity Carcinoma,Cell Line,Unknown
924111,706,SIDM00592,100,1.614727054376045,30.777603524881066,5.220767904844155,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
907053,783,SIDM00594,400,1.3772826078255644,35.70322718645639,4.046359283670037,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
907051,474,SIDM00596,625,0.4768147009504714,152.5919356835011,1.7357730258882864,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
1240142,350,SIDM00598,200,1.5644627302316172,32.05174034784846,5.006542325072057,Lung,Squamous Cell Lung Carcinoma,Cell Line,Unknown
907072,330,SIDM00599,625,0.5016193458330841,105.70057401554178,1.7137219859340345,Bone,Osteosarcoma,Cell Line,Adherent
1240154,331,SIDM00600,300,1.9230728514408082,27.142741038288772,7.578883224225441,Thyroid,Thyroid Gland Carcinoma,Cell Line,Unknown
1240155,405,SIDM00602,1250,0.7487696538929574,88.88063828991018,2.351783712300914,Stomach,Gastric Carcinoma,Cell Line,Unknown
753570,315,SIDM00603,150,1.607460448575182,30.51591711280678,5.161721814818513,Head and Neck,Head and Neck Carcinoma,Cell Line,Unknown
1298215,314,SIDM00604,100,1.6995787066221266,28.825864569334954,5.648065526407971,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
753569,1369,SIDM00606,300,1.1795308678716738,43.20444333908101,3.4178347258742754,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
907282,1149,SIDM00607,325,0.4444889069710304,112.62875852735229,1.61619044453708,Central Nervous System,Glioblastoma,Cell Line,Unknown
1659817,1308,SIDM00608,300,1.2569409824165338,39.86059806371227,3.6537320034585465,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Unknown
1298169,1515,SIDM00609,200,0.9669185246163783,52.525865933652625,2.8073680716915943,Kidney,Kidney Carcinoma,Cell Line,Adherent
1298168,1514,SIDM00611,400,0.5664993571893144,65.07446311845403,1.8695704153657522,Kidney,Kidney Carcinoma,Cell Line,Adherent
907279,217,SIDM00612,625,0.7256481620185469,300.5241545514949,2.2470615206857647,Central Nervous System,Glioma,Cell Line,Unknown
907271,1936,SIDM00613,325,0.7925634974692246,68.05513251803025,2.362147899564951,Central Nervous System,Glioblastoma,Cell Line,Unknown
1240160,1038,SIDM00614,325,0.9503299576900242,55.55484415096833,2.744566364652813,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1240159,1824,SIDM00615,325,1.1387405194590023,44.08633444710541,3.2740667316200263,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1240158,931,SIDM00616,400,0.7654108845662623,80.32819419915297,2.259285924264464,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1240157,347,SIDM00617,100,0.7826744126227503,65.35491392614493,2.293215824034076,Liver,Hepatocellular Carcinoma,Cell Line,Unknown
1298151,89,SIDM00618,900,0.21925438831741761,-8.807535998810069,1.334638943833057,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1298167,2086,SIDM00619,300,0.6079377917804631,79.16551451839095,1.8807954508212243,Thyroid,Thyroid Gland Carcinoma,Cell Line,Unknown
946369,609,SIDM00620,150,1.086154279075061,44.58294668284243,3.063046517583926,Central Nervous System,Glioblastoma,Cell Line,Unknown
949166,324,SIDM00621,5000,0.17636156747383913,34.91873323133916,1.2763761411496728,Bone,Ewing's Sarcoma,Cell Line,Unknown
946367,1075,SIDM00622,325,0.5057900282430274,156.46133318035297,1.826936211127285,Central Nervous System,Glioblastoma,Cell Line,Unknown
908149,1032,SIDM00623,1000,0.7689764245209466,125.35360517057161,2.336074090586004,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Suspension
908127,1395,SIDM00625,625,1.3375140638273262,37.88851236986607,4.04959769645644,Uterus,Other Solid Carcinomas,Cell Line,Adherent
687514,1040,SIDM00627,625,0.44951200922329304,150.30032701226358,1.6736398326361988,Cervix,Cervical Carcinoma,Cell Line,Adherent
908123,415,SIDM00628,400,0.6199764668349199,147.6998299386155,1.9781825138244842,Breast,Breast Carcinoma,Cell Line,Adherent
1240172,927,SIDM00629,400,0.7352925842876415,70.82507484930817,2.157575797828594,Breast,Breast Carcinoma,Cell Line,Adherent
924240,344,SIDM00630,400,0.533187271779421,121.2015197886336,1.7826990014895896,Breast,Breast Carcinoma,Cell Line,Adherent
1330941,1989,SIDM00631,1250,-0.026357657876895414,404.4647331283453,0.9993286921345814,Breast,Breast Carcinoma,Cell Line,Adherent
753563,1574,SIDM00632,100,2.110299207421434,23.936275646751934,8.792182250279764,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
908120,50,SIDM00633,325,0.578430948627499,86.55475985902945,1.8149916429002975,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
908120,50,SIDM00633,625,0.4652532926811262,103.28920307339318,1.6418010793899735,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
908120,50,SIDM00633,1000,0.23010301493262528,-7.382499756866627,1.3248206496602928,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
683665,49,SIDM00636,1250,0.5597694978750326,94.22495056458948,1.817184920999637,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
907799,2082,SIDM00637,400,1.5229146048011388,32.25098965951025,4.699442540435888,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1240179,386,SIDM00638,325,0.8998714487881369,56.906711987350135,2.6031851417046608,Cervix,Cervical Carcinoma,Cell Line,Adherent
908152,209,SIDM00640,900,0.5851952824345842,81.43124373682765,2.083439275464544,Lung,Mesothelioma,Cell Line,Adherent
908159,669,SIDM00641,625,1.3670853568577528,37.806908267055746,4.117795347903415,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
688001,423,SIDM00642,1750,0.9032033963567002,58.16900795113489,2.602349455638892,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
684681,1826,SIDM00644,1250,0.3170178549351053,144.70424605128147,1.4118302147137909,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
724866,1780,SIDM00645,625,0.47367968244873443,189.37469533655496,1.726452960331001,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Suspension
1330964,1825,SIDM00646,1500,0.3494788509439116,288.67018147667955,1.5726228889438925,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
724831,1235,SIDM00649,200,1.5773636050913422,31.410561868155007,5.032866649288579,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
908467,801,SIDM00651,400,1.0471333040727868,47.26885881193722,2.9306211144153824,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Suspension
908468,128,SIDM00652,5000,0.1293428200064958,402.3309136911057,1.172932910822719,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
687997,1928,SIDM00653,2500,0.21085810928127902,3.029659562721608,1.3212495018492623,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
687995,1875,SIDM00654,2500,0.32252617892980356,-726.9118232724369,1.5191906680332814,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
908441,1098,SIDM00655,625,0.6299719733842037,114.52462399570076,1.9954856335145867,Testis,Other Solid Carcinomas,Cell Line,Adherent
908156,133,SIDM00657,500,1.3058355483478927,38.207641298003466,3.789953778021175,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1298347,2119,SIDM00658,1250,0.18568274262751064,209.47451788808795,1.2822262949713437,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
949094,2225,SIDM00659,200,0.8174094215559228,61.94601641435342,2.347747942813102,Central Nervous System,Glioblastoma,Cell Line,Adherent
907794,724,SIDM00660,350,1.3589306657205276,38.32677452156897,4.259143048648429,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907063,745,SIDM00661,600,1.3033356276064412,37.64643449667975,3.7646916816840204,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1298145,707,SIDM00662,325,0.6963523893719082,68.32725067860167,2.075922141600491,Skin,Melanoma,Cell Line,Adherent
1298144,1261,SIDM00663,300,0.8998530073598988,58.97891746522103,2.588702924522606,Skin,Melanoma,Cell Line,Adherent
1298141,1843,SIDM00664,325,0.7875479389351238,77.21581515576666,2.3511843799950647,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1240151,1850,SIDM00665,200,0.5520749344227242,169.07648479838772,1.8082559830040426,Stomach,Gastric Carcinoma,Cell Line,Adherent
1240150,769,SIDM00666,150,1.3144578169945644,37.113396846796896,3.837057202327636,Central Nervous System,Glioma,Cell Line,Adherent
1240149,1568,SIDM00667,150,1.7809342775119952,28.247261064691095,6.312613463087583,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
1322218,1243,SIDM00668,2000,-0.15387602448124107,506.176326634463,0.8931377082570735,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
724869,889,SIDM00669,325,0.7472371955842223,67.400686115429,2.175773980237635,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1298136,744,SIDM00670,325,1.0587568568459524,51.79454460208355,3.043062202607402,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
907056,310,SIDM00671,3000,0.07074842187017553,-28.92485434532323,1.1424982833933202,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1240147,1922,SIDM00672,200,1.2528745681496878,38.93352863682975,3.608456513740417,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
907048,937,SIDM00673,1000,0.26677742946983807,-692.8681457775817,1.3404716314146474,Breast,Breast Carcinoma,Cell Line,Adherent
749717,1318,SIDM00675,625,0.18918654422717743,404.60366255309566,1.2328664611052724,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
907065,1533,SIDM00676,200,0.7737907212257826,66.03299210766994,2.277866949673129,Bladder,Bladder Carcinoma,Cell Line,Adherent
907795,569,SIDM00677,300,1.261944989290378,39.260541138174894,3.6664695512686403,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907795,569,SIDM00677,625,1.1789189665643105,42.543353014196526,3.374593695859708,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907066,1211,SIDM00678,1000,0.12444343911927783,90.9621986304007,1.2055851924926002,Bladder,Bladder Carcinoma,Cell Line,Adherent
907068,1393,SIDM00679,1250,0.04478482681662862,2.9479061055771107,1.1775635787691368,Cervix,Cervical Carcinoma,Cell Line,Adherent
998189,2081,SIDM00680,150,1.351147888855413,37.362008415613445,4.059105520783134,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
917486,1756,SIDM00681,400,1.157288933624002,43.442517870637374,3.3226422765091836,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907788,2080,SIDM00683,400,1.007252547263553,58.29879114735006,3.190554742407054,Prostate,Prostate Carcinoma,Cell Line,Semi-Adherent
1240169,1504,SIDM00684,625,0.4921635684689624,129.91557267320823,1.7458115175824347,Central Nervous System,Glioblastoma,Cell Line,Adherent
1240168,1503,SIDM00685,300,1.4510117522379653,35.88215691200964,4.622337182328994,Central Nervous System,Glioblastoma,Cell Line,Adherent
924187,2256,SIDM00686,300,0.6532022490402343,79.65370776075835,2.0032182862951093,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
907276,406,SIDM00687,625,0.6318048234582087,80.13739066328179,1.9390305039961502,Stomach,Gastric Carcinoma,Cell Line,Semi-Adherent
1327769,1378,SIDM00688,625,1.2136958639287123,42.87988517896675,3.6087599754409716,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1327768,2096,SIDM00689,3000,0.9286089992615658,52.273906863594554,2.597925793721353,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1298156,74,SIDM00690,150,1.0190931399243794,53.95336888436795,3.044870361369269,Head and Neck,Head and Neck Carcinoma,Cell Line,Adherent
753566,1232,SIDM00693,325,0.45771491873053816,112.32455274167441,1.6553670314775535,Bladder,Bladder Carcinoma,Cell Line,Adherent
753566,1232,SIDM00693,1000,0.13421299531946354,341.32819068604795,1.1574426233557378,Bladder,Bladder Carcinoma,Cell Line,Adherent
907073,305,SIDM00694,150,1.9338753104635955,25.52361239948476,7.066115390337093,Small Intestine,Other Solid Carcinomas,Cell Line,Adherent
907067,1193,SIDM00695,325,0.6651602393073526,78.06682856469058,2.0219313171748077,Skin,Melanoma,Cell Line,Adherent
908469,2120,SIDM00697,1250,0.4108247146123678,115.51205484038056,1.5404069824306086,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
910899,932,SIDM00698,1250,0.6619483191450946,73.05362681356088,1.983144027468857,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
688014,1537,SIDM00699,3000,0.2241576070625741,-1707.1442285621363,1.30396026991038,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
1298352,106,SIDM00700,1250,0.12281560396590062,323.8192377638661,1.166629346804899,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
722046,1015,SIDM00702,150,1.6730724272753137,30.40281130361611,5.648426868940141,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1240189,2107,SIDM00704,1000,0.5495187244577114,114.4037057071047,1.8640134241687738,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
688013,452,SIDM00706,2500,0.5213566934001074,137.91134447479075,1.7582969529290202,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
724834,915,SIDM00708,500,0.7449055453585076,69.91621636305119,2.2053958914444403,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687812,80,SIDM00709,300,0.6431793361417891,83.28035475422709,1.9957717401722543,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
908480,914,SIDM00710,625,0.8399898689359967,59.71625368741471,2.401709399872291,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
1330973,1073,SIDM00711,325,0.3520384963500672,172.4459132370291,1.4721390593876493,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
688058,1485,SIDM00713,300,0.7502345798269261,75.71784104621929,2.230841578394273,Lung,Mesothelioma,Cell Line,Adherent
722045,912,SIDM00715,150,0.7523596823353151,63.792066029659054,2.1865661628674933,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687815,1811,SIDM00716,400,0.8384535897394392,60.07170546846293,2.394250611738739,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
908465,1691,SIDM00718,325,0.8899170175270351,-152.3990122398389,2.854296715056668,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
908470,1199,SIDM00720,325,0.5988539706022321,84.31025619046059,1.8912547379873235,Lung,Mesothelioma,Cell Line,Adherent
924241,208,SIDM00721,1500,-8.306624802482047e-4,3262.0321180489877,1.0154168677520146,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908462,624,SIDM00722,200,0.8057484299201465,67.11774849518557,2.4017121672640904,Lung,Mesothelioma,Cell Line,Adherent
1298356,1538,SIDM00723,2000,-0.1147978209091192,-548.6742254253561,0.9130555811740722,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687821,82,SIDM00724,1250,0.35809488635250014,280.5095462256295,1.5095843807367375,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
687820,337,SIDM00726,900,0.10561378411410077,558.0159436282291,1.1425217407604369,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687819,1814,SIDM00727,625,0.32493878397174647,73.47495641494523,1.4813865464289149,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
724874,917,SIDM00728,300,0.5780630620388179,93.95190565712574,1.8746623206173847,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
